0.010274965316057205	 -0.0031538084149360657	 0.8365384340286255	 0.18124531209468842	 0.9127054214477539	 0.06762329488992691	 -0.35683029890060425
-0.0037021860480308533	 0.004595398902893066	 0.9346373081207275	 0.4300342798233032	 0.9058381915092468	 -0.03290155529975891	 0.06234346330165863
-0.011945869773626328	 0.00633075088262558	 0.41873636841773987	 0.12257185578346252	 -0.9871585965156555	 0.017810283228754997	 0.1601497232913971
0.007916312664747238	 -0.005717650055885315	 0.658858060836792	 0.2653239965438843	 0.967481791973114	 -0.0171771589666605	 0.05901467800140381
0.005212772637605667	 0.004961855709552765	 0.9226428270339966	 0.4737109839916229	 0.8856316208839417	 -0.005324995145201683	 0.006584092974662781
-0.007508616894483566	 -0.0009034425020217896	 0.7370922565460205	 0.050935737788677216	 -0.9604253172874451	 0.012413050048053265	 0.27404671907424927
-0.013785835355520248	 0.0038091540336608887	 0.6869484186172485	 0.04215767979621887	 -0.9961176514625549	 -5.013798363506794e-05	 0.03284432739019394
-0.011347021907567978	 -0.034134119749069214	 0.32913267612457275	 0.13924838602542877	 -0.9260337948799133	 -0.05391234531998634	 -0.3368801474571228
0.01190364733338356	 0.01792355626821518	 0.935364842414856	 0.27750763297080994	 -0.9571455121040344	 0.031516171991825104	 0.11383698880672455
0.09054078161716461	 -0.025905251502990723	 1.6461063623428345	 0.10019759833812714	 -0.4683896005153656	 0.005706763826310635	 0.39891552925109863
0.0010021813213825226	 -0.0004544556140899658	 0.6495591402053833	 0.16118362545967102	 -0.9896146655082703	 0.006702323444187641	 0.06211383640766144
-0.0005546323955059052	 -0.013782724738121033	 0.8186384439468384	 0.06478027999401093	 -0.956917941570282	 -0.021432215347886086	 -0.2720273733139038
-0.008802246302366257	 -0.00308305025100708	 0.7135953903198242	 0.1227361410856247	 -0.8940780758857727	 0.05751072242856026	 0.4250904321670532
0.0050573162734508514	 0.015841297805309296	 0.40996333956718445	 0.18502815067768097	 0.9197483658790588	 -0.06613246351480484	 0.3369823694229126
0.0020921118557453156	 -0.028162024915218353	 0.4655546247959137	 0.4889864921569824	 0.870449960231781	 0.02332613803446293	 -0.04436500743031502
0.04578620567917824	 0.021844133734703064	 0.7007496356964111	 0.21792937815189362	 -0.8318056464195251	 -0.13199898600578308	 -0.5002977252006531
